845	factoid	The major league baseball team in Pittsburgh is called what? 
846	factoid	Name Pittsburgh's baseball team. 
847	factoid	What city is the Orange Bowl in? 
848	factoid	The Orange Bowl is in what city? 
849	factoid	The Orange Bowl is located in what city? 
850	factoid	Where is the Orange Bowl? 
851	factoid	When did Mount St. Helens last erupt? 
852	factoid	When did Mount St. Helen last have a major eruption? 
853	factoid	When did Mount St. Helen last have a significant eruption? 
854	factoid	How do you abbreviate "Original Equipment Manufacturer"? 
855	factoid	How is "Original Equipment Manufacturer" abbreviated? 
856	factoid	Where can one find Rider College? 
857	factoid	What is the location of Rider College? 
858	factoid	Rider College is located in what city? 
859	factoid	Where is Rider College? 
860	factoid	What is the occupation of Nicholas Cage? 
861	factoid	What is Nicholas Cage's profession? 
862	factoid	What is Nicholas Cage's occupation? 
863	factoid	What does caliente translate to in English? 
864	factoid	What is the English meaning of caliente? 
865	factoid	What is the meaning of caliente (in English)? 
866	factoid	What is the English translation for the word "caliente"? 
867	factoid	What is the Jewish alphabet called? 
868	factoid	The Jewish alphabet is called what? 
869	factoid	The Jewish alphabet is known as what? 
870	factoid	Jackson Pollock was a native of what country? 
871	factoid	Jackson Pollock is of what nationality? 
872	factoid	What was the nationality of Jackson Pollock? 
873	factoid	The Kentucky Horse Park is close to which American city? 
874	factoid	Where is the Kentucky Horse Park located? 
875	factoid	Where is the Kentucky Horse Park? 
876	factoid	What city is the Kentucky Horse Park near? 
877	factoid	The Kentucky Horse Park is located near what city? 
878	factoid	What is a nickname for Mississippi? 
879	factoid	Mississippi is nicknamed what? 
880	factoid	Mississippi has what name for a state nickname? 
881	factoid	What is the nickname for the state of Mississippi? 
882	factoid	What is the nickname of the state of Mississippi? 
883	factoid	Rotary engines were manufactured by which company? 
884	factoid	Who made the rotary engine automobile? 
885	factoid	Rotary engine cars were made by what company? 
886	factoid	Rotary engines used to be made by whom? 
887	factoid	What company produced rotary engine vehicles? 
888	factoid	What is the world's highest peak? 
889	factoid	What is the highest mountain in the world? 
890	factoid	Name the highest mountain. 
891	factoid	What is the name of the tallest mountain in the world? 
892	factoid	What makes Black Hills, South Dakota a tourist attraction? 
893	factoid	What are the Black Hills known for? 
